compound_stem,SMILES,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13
K67881690,CCCC#Cc1ccc(cc1)[C@@H]1[C@H](CO)N([C@@H]1C#N)C(=O)C1CC1,1,0,1,1,1,1,1,1,1,1,1,1,1
K67884131,CN(C1CCCCC1)C(=O)COC(=O)Cn1cnc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K67888634,CN(C)c1ccnc2sc3c(ncn(Cc4ccccc4)c3=O)c12,0,0,0,0,0,0,0,0,0,0,0,0,0
K67889001,Cc1ccccc1-c1ccc(cc1)[C@@H]1[C@H](CO)N2[C@@H]1CN(CC2=O)C(=O)c1ccncc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67900930,CCC(=O)c1ccc(O)c(CC=C(C)C)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67901166,CCN(C(C)C)C(=O)c1nc2N(C)CCCc2s1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67901620,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(cccc2C(C)C)C(C)C)c(c1)C(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
K67902928,OC[C@@H]1[C@@H]2[C@@H](CN(C(=O)c3ccccn3)c3ccccc23)N1C(=O)C1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67905264,COc1ccc(cc1)C#Cc1ccc(cc1)[C@@H]1[C@H](CO)N2CCCCN(C[C@H]12)S(=O)(=O)c1cn(C)cn1,0,0,0,0,0,0,0,0,0,0,0,0,1
K67906109,CN(C)CCCn1c(C)nnc1-c1cnn(C)c1N,0,0,0,0,0,0,0,0,0,0,0,0,0
K67909611,CCCC(=O)Nc1ccc2OC[C@H]3O[C@@H](CC(=O)NCCc4ccccc4)CC[C@@H]3N(C)C(=O)c2c1,0,0,1,1,0,0,0,0,0,0,0,0,0
K67910425,CCN(CC)Cc1cc2ccccc2c2COCc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K67914438,Fc1cnc(nc1)N1CCC2(CC1)CNCc1ccccc21,0,0,0,0,0,0,0,0,0,0,0,0,0
K67919527,COc1ccc(cc1)S(=O)(=O)N1C[C@@]2(C1)CN(Cc1ccncc1)[C@H](CO)c1[nH]c3cc(OC)ccc3c21,0,0,0,0,0,0,0,0,0,0,0,0,0
K67921988,NC(=N)N\N=C\c1ccccc1Cl,0,0,0,0,0,0,0,0,0,0,0,0,0
K67925802,CCCN(C)C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)C#Cc1ccccc1F,0,0,0,1,0,0,0,0,0,0,0,0,0
K67932718,COc1cccc(NC(=O)CN(C)C(=O)c2ccc(COc3ccccc3)o2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67933347,O=S(=O)(N1CCN(CC1)c1nnnn1-c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67933378,Cn1cc(cn1)-c1cc(on1)C(O)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K67934614,CCCNC(=O)Nc1ccc2OC[C@@H](C)N(C[C@@H](C)[C@H](CN(C)C(=O)c2c1)OC)C(C)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K67936451,CNC(=O)C[C@@H]1C[C@@H]2CN(C[C@@H]2O1)S(=O)(=O)c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67937061,O=C(Nc1ccc(cc1)N1CCOCC1)c1cccc(c1)S(=O)(=O)N1CCCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67938339,OC[C@@H]1O[C@@H](CCn2cc(nn2)C2CCCCC2)CC[C@@H]1NC(=O)c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67938918,CC(C)N1CCC2(CC1)CN(Cc1ccccc21)C(=O)C1CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67941751,N\C(c1ccc(cc1)[N+]([O-])=O)=N/C1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67942877,CN1[C@H](CO)[C@H]2CCN([C@H]2c2cc(ccc12)-c1ccc(F)cc1)C(=O)C1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67948484,O=C(Nc1ccccc1C(=O)N1CCCCC1)c1cccs1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67948900,Cc1cc(C(=O)COc2nncc3ccccc23)c(C)n1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K67950052,CN(CC(=O)NCc1ccccn1)S(=O)(=O)c1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67951076,COc1ccc(cc1)-c1nc(NC(=O)c2nc3nccc(C)n3n2)sc1C,0,0,0,1,0,0,0,0,0,0,0,0,0
K67955326,Oc1cc(nn1-c1nc2ccccc2s1)-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67955414,COC(=O)c1ccc(n1C)S(=O)(=O)N1CCCN(Cc2ccccc2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67955895,COC(=O)c1ccc(Cn2nnc3ccccc23)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67958144,CCN1CCN(CC1)C(=O)c1ccc(OC)c(c1)S(=O)(=O)Nc1ccc(C)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67958159,COCC(=O)N1[C@H](CO)[C@H](c2ccccc2)C11CN(C1)C(=O)c1cccc(F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67959111,O=C1N(CC11CCN(CC1)S(=O)(=O)c1ccccc1)c1ccc2OCOc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67960774,Fc1cccc(c1)N1CC2(CCN(CC2)C(=O)c2ccco2)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K67971158,CN1[C@@H](CO)[C@H]2CCN([C@H]2c2cc(ccc12)C#Cc1cccc(F)c1)S(=O)(=O)c1ccccc1F,0,0,0,0,0,0,0,0,0,0,0,0,0
K67972744,C\C=C\c1ccc(cc1)[C@H]1[C@@H](CO)N([C@@H]1CNC(=O)CC1CC1)C(C)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K67973179,COc1ccccc1-c1ccc(cc1)[C@H]1[C@H](CO)N([C@@H]1C#N)C(=O)C1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67974538,CCC(=O)N1C[C@H]2[C@H]([C@@H](CO)N2Cc2ccc(F)cc2)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K67974670,CN1CC(=O)N(CC(=O)Nc2cc(ccc2C)S(=O)(=O)N2CCOCC2)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K67979211,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)C(=O)Nc1ccccc1N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67981403,C(Nc1nc(nc2ccccc12)-c1cccnc1)c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67982396,CCOCC(=O)N1C[C@@H]2CCN(C[C@H]2C1)c1cnccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67983441,COc1cccc(c1)S(=O)(=O)N1C[C@H](O)COC[C@@H]2O[C@H](CC(=O)NCCCN3CCOCC3)CC[C@@H]12,0,0,0,0,0,0,0,0,0,0,0,0,0
K67985577,CCC(=O)N1CC2(C1)[C@H]([C@@H](CO)N2Cc1cccc(F)c1)c1ccc(\C=C\C)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67986295,CCC(=O)NCCNC(=O)c1c(SC)nsc1SC,0,0,0,0,0,0,0,0,0,0,0,0,0
K67986546,COc1ccc(OCCCC(=O)N2CCCc3ccccc23)cc1,1,0,1,1,1,1,1,1,1,1,0,1,0
K67987308,COC(=O)Cn1cnc2c(C#N)c3CCCCCn3c2c1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K67991581,Clc1ccc(cc1)C1(CCC1)C(=O)Nc1ccccc1N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K67995476,COCC(=O)N1CCC2(CCC(=O)N2CCN2CCCC2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68011963,CCOc1cc(Br)c(cc1OC)C(O)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K68012493,CCS(=O)(=O)N1CCc2ncnc(N3CCOCC3)c2CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68013677,CC(C)C#Cc1ccc(cc1)[C@@H]1[C@H](CO)N2[C@@H]1CN(CC2=O)C(=O)c1ccc2OCOc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68013761,OCCn1c(COC(=O)c2ccc3OCOc3c2)nc2ccc(Cl)cc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K68014554,CCCNC(=O)N1[C@@H](CO)[C@H]([C@H]1C#N)c1ccccc1C1=CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68022506,COc1ccc(cc1)\N=C1/SCC(=NN1C)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68025464,Oc1ccccc1CN1CCCN(Cc2ccccc2O)C1,0,0,0,1,0,0,1,0,0,0,0,0,1
K68029080,CCc1cc2cc(sc2s1)C(=O)Nc1ccccc1F,0,0,0,0,0,0,0,0,0,0,0,0,0
K68029731,COCC#Cc1ccc(cc1)[C@@H]1[C@@H](CO)N2[C@@H]1CN(CC2=O)C(=O)CN1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68032324,Cc1cc[n+](CC(=O)c2cccs2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68039585,CC(=O)N1c2ccccc2Nc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K68041350,O=C(CNC(=O)[C@@H]1Cc2ccccc2CN1)NCc1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68041982,COc1ccc2c3c([C@@H](CO)N(C)C[C@]33CN(C3)C(=O)c3ccccc3F)n(C)c2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68042299,COC(=O)Cn1cnc2sc(C)c(c2c1=O)S(=O)(=O)N1CCC(C)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68047086,COCC(=O)Nc1ccc2O[C@H]3[C@H](C[C@H](CC(=O)NC4CCCCC4)O[C@@H]3CO)c2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68049138,COc1cc(CNn2cnnc2)ccc1OCC(=O)NC1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68053113,Cn1cc(cn1)N1C[C@@H]2CN(C[C@@H]2C1=O)C(=O)c1cccs1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68054031,Cc1cc(N)c(C)c(c1C)[N+]([O-])=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K68062182,Cc1ccc(NC(=O)Cc2noc3ccccc23)nc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68062617,CCC(=O)N(C)C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)-c1ccccc1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K68065987,NC1(CCC1)c1ccc(cc1)-c1nc2ccn3c(n[nH]c3=O)c2cc1-c1ccccc1,0,0,0,1,0,0,0,1,0,1,1,0,1
K68068877,COc1ccc(cc1OC)C1(CNC(=O)c2cccc(c2)[N+]([O-])=O)CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68069493,CN(CCOC(=O)c1cccc(Br)c1)C(C)(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
K68071387,CSc1nc(nn1C(=O)Cc1ccccc1)-c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68072779,CN(C)C(=O)CN1CCC2(CCCN2c2nncs2)CC1,0,0,0,0,0,0,0,0,0,0,1,0,0
K68073939,CCC1(CC)NC(=O)NC1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K68075282,O=C(COC(=O)c1cccc2C(=O)c3ccccc3C(=O)c12)NC1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68077559,Cc1ccc(Cn2ccc(n2)C2CC2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68078571,CO[C@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@H](C)N(C[C@H]1C)C(=O)C1CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68083867,CCC(=O)Nc1ccc2OC[C@@H](C)N(C[C@H](C)[C@@H](CN(C)C(=O)c2c1)OC)C(=O)NC(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
K68088216,COc1ccc2c3c([C@H](CO)N(C[C@]33CN(C3)C(=O)C3CC3)C(C)=O)n(C)c2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68092237,CN(C)CCN1CCN(CC2CC2)c2ncccc2C1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68093716,Cc1cccc(c1)S(=O)(=O)N1C[C@H]2C[C@@H]([C@@H](C1)O2)C(=O)NC1CCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68094004,CN1C(=O)C2(CCN(CC2)C(=O)c2cscn2)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K68099132,Clc1ccccc1C(=O)NCC(=O)N\N=C\c1ccc2OCOc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68099178,CCC(=O)N1CC2(C1)[C@H]([C@H](CO)N2CC1CCOCC1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68106550,COCCOC(=O)c1c(C)oc2ccc(OCC=C(C)C)cc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K68106639,Cc1cc(NC(=O)c2ccc(NC(=O)C3CC3)cc2)no1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68106723,CCc1c(sc(C(N)=O)c1CC)C#N,0,0,0,0,0,0,0,0,0,0,0,0,0
K68108793,COc1ccc(CNc2nc3nc(C)cc(C)n3n2)cc1OC,0,0,0,0,0,0,0,0,0,0,0,0,0
K68110363,O=C(COc1ccccc1)Nc1ccc(cc1)S(=O)(=O)N1CCCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68111351,OC(=O)CCCCNCc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68112262,COc1ccccc1CNC(=O)c1nnc(Cc2ccc(Cl)cc2)o1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68115715,COCC(=O)N1CC2(C1)[C@@H]([C@H](CO)N2C(=O)c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68115989,NC(=O)CNc1ncc(cc1Cl)C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0,0,0
K68117849,OC[C@@H]1[C@@H]([C@@H](C#N)N1c1ncc(s1)-c1ccccc1)c1ccccc1-c1ccc(F)cc1,0,1,0,1,1,1,0,1,1,0,1,0,1
K68119028,COc1ccc(cc1)C#Cc1ccc(cc1)[C@@H]1[C@@H](CO)N2CCCCN(C[C@H]12)C(=O)Nc1ccccc1F,1,1,1,1,1,1,1,1,1,1,1,1,1
K68121264,COc1ccc(cc1)N1CCN(CC1)C(=O)c1oc2CCCC(=O)c2c1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K68127784,Cc1ccc(CNC(=O)c2cc(COc3c(F)cccc3F)on2)s1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68131005,N#Cc1nc(COc2ccccc2)oc1NCCN1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68132782,CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K68136677,COc1ccc(\C=N\NC(=O)c2ccncc2)c(OC)c1,1,1,1,1,1,1,1,1,1,1,1,1,1
K68137581,O=C(N1C[C@@H]2OCCN(CCN3CCCC3)[C@H]2C1)c1cccs1,0,0,0,0,0,0,1,1,0,0,1,0,0
K68143479,CCCNC(=O)N1[C@H](CO)[C@@H]([C@@H]1C#N)c1ccccc1-c1cccc(C)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68145556,CN(Cc1ccccn1)C(=O)[C@@H]1CCS(=O)(=O)[C@H]2CN(C)C[C@@H]12,0,0,0,0,0,0,0,0,0,0,0,0,0
K68145971,Cc1ccc(cc1)-c1ccc(cc1)[C@H]1[C@H](CO)N2[C@@H]1CN(CC2=O)C(=O)CN1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68146151,CC(C)NC(=O)c1noc2CCN(Cc12)c1ncc(C)cn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68149751,Fc1ccc(cc1)-c1cnc2n1CCNC21CCN(CC1)C(=O)N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68155819,CCc1nc(SCc2ccccn2)c2c(n1)n(C)c(=O)n(C)c2=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K68160076,N#Cc1c(oc(c1-c1ccccc1)-c1ccccc1)\N=C\N1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68161289,CN(CCc1cn[nH]c1)Cc1cn(nc1-c1cccc(C)c1)-c1ccc(C)cc1,0,0,0,1,1,0,0,0,0,0,1,1,0
K68162101,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C3CCCC3)cc2OC[C@H](C)N(CCC(F)(F)F)C[C@H]1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K68163514,Fc1cccc(c1)S(=O)(=O)N1CC[C@H]2[C@@H]1CCN2CC1CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68165143,CCCC#Cc1ccc2c(O[C@@H](CN(C)C(=O)c3cccnc3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68165800,OC(=O)c1ccc2cccnc2n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68166766,Fc1cnc(nc1)N1C[C@@H]2O[C@H](C1)[C@H](C2)C(=O)NCc1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68171378,O=C(N1CCC2(CC1)CC(=O)N(CC#N)c1ccccc21)c1ccno1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68174511,Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68174607,Cc1nn(Cc2ccc(cc2)C(=O)Nc2nccs2)c(C)c1Cl,0,0,0,0,0,0,0,0,0,0,0,0,0
K68175049,O=C(N1CCO[C@H]2[C@@H](CC[C@@H]12)OCc1ccccn1)c1ccsc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68175303,Brc1ccc(NS(=O)(=O)N2CCOCC2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68181413,O=C(NC1c2ccccc2-c2ccccc12)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68186520,O=C(Nc1cccc(c1)-c1cn2cccnc2n1)c1ccc2OCOc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68186703,OC[C@H]1O[C@H](CC(=O)NCc2cc(F)ccc2F)C[C@@H]2[C@H]1Oc1ccc(NC(=O)C3CCC3)cc21,0,0,0,0,0,0,0,0,0,0,1,0,0
K68188041,Cc1oc(cc1C(=O)Nc1ccc(F)cc1)S(=O)(=O)N1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68192145,Fc1ccc(CN2C[C@H]3[C@H](C2)S(=O)(=O)Cc2cnc(NCC4CC4)nc32)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68196616,CCS(=O)(=O)N1CC[C@H]2C[C@@H](O[C@H]2C1)c1nc(C)no1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68199428,CCC(=O)Nc1nc(C)nc(C)c1C(C)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K68200237,COc1ccc(CC2(CO)CCN(Cc3cnn(c3)-c3ccccc3OC)CC2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68202053,OC[C@@H]1[C@@H]([C@@H](C#N)N1C(=O)C1CC1)c1ccc(cc1)C#Cc1ccccc1F,0,0,0,0,0,0,0,0,0,0,0,0,0
K68202742,C[C@H](\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
K68204467,COc1ccccc1-c1ccc(cc1)[C@H]1[C@@H](CO)N2CCCCN(C[C@H]12)C(=O)CN1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68208040,COc1ccc(cc1)-c1ccc(cc1)[C@@H]1[C@@H](CO)N2[C@H]1CN(Cc1ccccc1)CC2=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K68209432,COC(=O)c1ccc(CN2C[C@H]3[C@H]([C@@H](CO)N3C(=O)C2)c2ccc(cc2)\C=C\C)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68218151,Cc1cccc(C)c1-n1nnnc1C1(CCCCC1)Nc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68218899,O=C(Oc1cccc2cccnc12)c1ccco1,1,1,1,1,1,1,1,1,1,1,1,1,1
K68224660,Cc1ccc2NCCC(=O)c2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68227291,CCOC(=O)c1c(C)onc1-c1ncc(cc1Cl)C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0,0,0
K68229945,OC(=O)CC1(C2CC3CC(C2)CC1C3)c1ccc(F)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68231357,OC[C@H]1Nc2ccc(cc2[C@H]2[C@@H]1CCN2C(=O)c1ccc(F)cc1)-c1ccccc1F,0,0,0,0,0,0,0,0,0,0,0,0,0
K68231452,CC1=Nn2c(SC1)nnc2-c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68239861,CC(C)(C)CC(=O)Nc1nnc(s1)-c1cccs1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68241226,O=C(Nc1ccc(cc1)S(=O)(=O)NC1=NCCCCC1)c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68243961,OC[C@@H]1[C@H]2Cn3c(ccc(-c4cccnc4)c3=O)[C@H](N2)[C@H]1C(=O)NCC1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68244206,CN1[C@@H]2CC[C@H](CC(=O)NCC3CC3)O[C@@H]2COc2ccc(NC(C)=O)cc2C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K68244280,Cc1cc(NC(=O)c2cccc3ccccc23)cc(C)c1OCC(=O)N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68249597,CC(=O)Oc1ccc2oc3CCCC(=O)c3c2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68253098,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)CC(F)(F)F)ccc2OC[C@@H](C)N(C[C@@H]1C)C(=O)C1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68255343,Cc1nn(-c2ccccc2)c2sc(cc12)C(=O)OCC(=O)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68259220,CN(C)C(=O)c1ccc(cc1)-c1ccc(cc1)[C@@H]1[C@H](CO)N([C@@H]1C#N)C(=O)Cc1ccccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68265734,Fc1cccc(c1)-n1ncc(-c2nnnn2-c2ccccc2)c1C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0,0,0
K68269882,CC(C)(C)n1ncc2c1ncn(CC(=O)NCc1ccc(F)cc1)c2=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K68270249,CN1CCCCN2[C@@H](CO)[C@H]([C@@H]2C1)c1ccc(cc1)C1=CCCC1,0,1,0,0,1,1,1,0,0,1,0,0,0
K68271203,Cc1nc2ccccc2c(=O)n1N,0,0,0,0,0,0,0,0,0,0,0,0,0
K68273051,CCN(CCn1cccn1)C(=O)c1cccc(OC2CCN(CC2)S(C)(=O)=O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68276737,COc1cccc(\C=N\NC(=O)CCn2nnc3ccccc23)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68279832,OC[C@H]1[C@@H]2Cn3c(cccc3=O)[C@H]([C@@H]1C(=O)NC1CCC1)N2Cc1cc(F)ccc1F,0,0,0,0,0,0,0,0,0,0,0,0,0
K68281180,CN1[C@H]2CC[C@H](CC(=O)NCC3CC3)O[C@H]2COc2ccc(NC(=O)C3CCOCC3)cc2C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K68282150,O=C(CCCc1cccs1)Nc1nccs1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68282235,OC[C@H]1[C@@H]([C@@H](C#N)N1C(=O)C1CCC1)c1ccccc1-c1cccc(F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68284311,Clc1ccc(cc1Cl)S(=O)(=O)NCCCC(=O)NCCc1ccccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68289588,O[C@@H]1CCN([C@H]1Cc1ccccc1)C(=O)Cc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68291386,COCCC(=O)c1cc(cn1C)-c1cnc(NCc2ccccc2)nc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68298812,Cc1cnc(cn1)C(=O)OCC(=O)Nc1sc2CCCc2c1C#N,0,0,0,0,0,0,0,0,0,0,0,0,0
K68299221,CCOc1ccccc1NC(=O)c1cccc2CN(CCOC)C(=O)c12,0,0,0,0,0,0,0,0,0,0,0,0,0
K68302192,CC(C)NC(=O)N1C[C@H]2[C@H]([C@H](CO)N2C(=O)Nc2ccc(F)cc2)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K68302957,Cn1nc(c2CCCN(Cc12)S(C)(=O)=O)-c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68303003,CN1C(=O)C(Cc2ccsc2)C(=O)N(C)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K68303556,CC(C)C(=O)NCCSc1ccc(C)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68305366,CCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(-c4ccc(F)cc4)c3=O)[C@H]1N2C(=O)C1CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68306207,COc1ccccc1C#Cc1ccc2N[C@@H](CO)[C@@H]3CCN([C@@H]3c2c1)C(=O)c1cccc(F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68307245,COc1nccc(Nc2ccccc2)c1C#N,0,0,0,0,0,0,0,0,0,0,0,0,0
K68309249,O=C(COc1ccccc1)Nc1nnc(s1)S(=O)(=O)N1CCCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68318711,Cn1cccc1C(=O)N1CCN(CC1)S(=O)(=O)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68319752,NC(=O)C1CCN(CC1)C(=O)CN1CCCc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K68321338,Cc1onc(c1C(=O)N1CCC2(CC1)OCCO2)-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68323815,CCc1csc(n1)N1[C@@H](CO)[C@@H]([C@H]1C#N)c1ccc(cc1)-c1cccc(F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K68329966,COc1ccc(cc1)N1C(=O)c2ccccc2NC11CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
